order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,year,month,day,sell_price,revenue,cost,profit,discount
4216,2022-09-12,Standard Class,Consumer,United States,Mount Vernon,New York,10550,East,Office Supplies,Envelopes,OFF-EN-10004007,50,60,4,0.0591,2022,9,12,56.454,225.816,200,25.816000000000003,13.3457256
4217,2023-07-16,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Labels,OFF-LA-10002271,10,10,3,0.0394,2023,7,16,9.606,28.817999999999998,30,-1.1820000000000022,1.1354292
4218,2022-06-29,First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Bookcases,FUR-BO-10003894,390,480,8,0.0394,2022,6,29,461.088,3688.704,3120,568.7040000000002,145.3349376
4219,2023-07-30,First Class,Corporate,United States,San Francisco,California,94110,West,Technology,Machines,TEC-MA-10000418,4030,4800,2,0.0394,2023,7,30,4610.88,9221.76,8060,1161.7600000000002,363.337344
4220,2023-12-05,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10004243,40,40,2,0.0788,2023,12,5,36.848,73.696,80,-6.304000000000002,5.807244799999999
4221,2022-01-08,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10001759,20,20,6,0.0394,2022,1,8,19.212,115.27199999999999,120,-4.728000000000009,4.5417168
4222,2022-08-28,Second Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Machines,TEC-MA-10001570,370,390,5,0.0985,2022,8,28,351.585,1757.925,1850,-92.07500000000005,173.1556125
4223,2023-05-20,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10004804,90,100,2,0.0788,2023,5,20,92.12,184.24,180,4.240000000000009,14.518112
4224,2023-08-09,Second Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Bookcases,FUR-BO-10001519,160,170,3,0.0985,2023,8,9,153.255,459.765,480,-20.235000000000014,45.2868525
4225,2023-05-06,First Class,Consumer,United States,Quincy,Illinois,62301,Central,Office Supplies,Binders,OFF-BI-10000343,0,0,2,0.0591,2023,5,6,0.0,0.0,0,0.0,0.0
4226,2022-03-17,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10003930,80,90,3,0.0394,2022,3,17,86.45400000000001,259.362,240,19.362000000000023,10.2188628
4227,2022-11-15,Standard Class,Consumer,United States,Urbandale,Iowa,50322,Central,Office Supplies,Fasteners,OFF-FA-10004854,40,50,4,0.0394,2022,11,15,48.03,192.12,160,32.120000000000005,7.569528
4228,2022-08-09,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10003396,50,60,1,0.0985,2022,8,9,54.089999999999996,54.089999999999996,50,4.089999999999996,5.327865
4229,2023-06-22,First Class,Corporate,United States,Richmond,Indiana,47374,Central,Office Supplies,Paper,OFF-PA-10001994,20,20,1,0.0591,2023,6,22,18.817999999999998,18.817999999999998,20,-1.1820000000000022,1.1121438
4230,2022-11-06,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Furniture,Furnishings,FUR-FU-10003601,290,330,9,0.0394,2022,11,6,316.998,2852.982,2610,242.98199999999997,112.40749079999999
4231,2023-03-21,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,OFF-BI-10003429,10,10,9,0.0985,2023,3,21,9.015,81.135,90,-8.864999999999995,7.9917975000000006
4232,2023-12-23,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,OFF-PA-10000232,20,20,3,0.0591,2023,12,23,18.817999999999998,56.45399999999999,60,-3.5460000000000065,3.3364313999999995
4233,2022-09-16,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,OFF-PA-10002195,20,30,6,0.0591,2022,9,16,28.227,169.362,120,49.361999999999995,10.0092942
4234,2022-02-13,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,OFF-BI-10004492,10,10,1,0.0985,2022,2,13,9.015,9.015,10,-0.9849999999999994,0.8879775000000001
4235,2023-03-25,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10004000,10,10,3,0.0788,2023,3,25,9.212,27.636,30,-2.3640000000000008,2.1777168
4236,2023-04-13,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,OFF-LA-10004425,20,20,9,0.0591,2023,4,13,18.817999999999998,169.36199999999997,180,-10.638000000000034,10.009294199999998
4237,2023-08-14,Standard Class,Home Office,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,OFF-BI-10000948,10,10,4,0.0591,2023,8,14,9.408999999999999,37.635999999999996,40,-2.3640000000000043,2.2242876
4238,2022-06-16,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10001972,10,10,7,0.0591,2022,6,16,9.408999999999999,65.863,70,-4.1370000000000005,3.8925033
4239,2023-08-11,First Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10004587,20,20,1,0.0788,2023,8,11,18.424,18.424,20,-1.5760000000000005,1.4518111999999999
4240,2023-09-30,Standard Class,Corporate,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Paper,OFF-PA-10000994,200,210,2,0.0394,2023,9,30,201.726,403.452,400,3.451999999999998,15.896008799999999
4241,2023-12-02,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,OFF-AP-10001366,40,40,4,0.0985,2023,12,2,36.06,144.24,160,-15.759999999999991,14.207640000000001
4242,2022-11-03,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Binders,OFF-BI-10001636,20,20,3,0.0985,2022,11,3,18.03,54.09,60,-5.909999999999997,5.327865000000001
4243,2022-02-24,First Class,Home Office,United States,Springfield,Virginia,22153,South,Technology,Phones,TEC-PH-10001448,130,150,3,0.0394,2022,2,24,144.09,432.27,390,42.26999999999998,17.031437999999998
4244,2023-03-11,First Class,Home Office,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,OFF-PA-10001776,30,30,3,0.0591,2023,3,11,28.227,84.681,90,-5.319000000000003,5.0046471
4245,2022-03-04,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10002323,60,70,3,0.0788,2022,3,4,64.484,193.452,180,13.451999999999998,15.2440176
4246,2022-02-05,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,OFF-AR-10004582,0,0,1,0.0985,2022,2,5,0.0,0.0,0,0.0,0.0
4247,2023-02-06,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Furniture,Furnishings,FUR-FU-10000576,1000,1050,5,0.0985,2023,2,6,946.5749999999999,4732.875,5000,-267.125,466.1881875
4248,2023-07-30,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Furniture,Furnishings,FUR-FU-10004270,20,20,5,0.0985,2023,7,30,18.03,90.15,100,-9.849999999999994,8.879775
4249,2023-02-09,Second Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10004236,80,90,6,0.0985,2023,2,9,81.13499999999999,486.80999999999995,480,6.809999999999945,47.950784999999996
4250,2022-02-28,Second Class,Consumer,United States,Fairfield,Connecticut,6824,East,Furniture,Chairs,FUR-CH-10004997,670,750,4,0.0788,2022,2,28,690.9,2763.6,2680,83.59999999999991,217.77167999999998
4251,2023-12-12,Same Day,Corporate,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10000988,840,890,7,0.0591,2023,12,12,837.401,5861.807,5880,-18.19300000000021,346.4327937
4252,2023-07-18,Same Day,Consumer,United States,Lakeland,Florida,33801,South,Technology,Phones,TEC-PH-10004897,50,60,7,0.0985,2023,7,18,54.089999999999996,378.63,350,28.629999999999995,37.295055
4253,2022-07-05,Same Day,Consumer,United States,Lakeland,Florida,33801,South,Office Supplies,Art,OFF-AR-10002656,10,10,2,0.0788,2022,7,5,9.212,18.424,20,-1.5760000000000005,1.4518111999999999
4254,2023-11-06,Same Day,Consumer,United States,Lakeland,Florida,33801,South,Technology,Phones,TEC-PH-10004924,10,10,2,0.0591,2023,11,6,9.408999999999999,18.817999999999998,20,-1.1820000000000022,1.1121438
4255,2022-08-09,First Class,Consumer,United States,Freeport,Illinois,61032,Central,Office Supplies,Paper,OFF-PA-10003127,50,60,3,0.0591,2022,8,9,56.454,169.362,150,19.361999999999995,10.0092942
4256,2023-10-31,First Class,Consumer,United States,Freeport,Illinois,61032,Central,Office Supplies,Binders,OFF-BI-10000778,80,100,4,0.0394,2023,10,31,96.06,384.24,320,64.24000000000001,15.139056
4257,2023-11-16,First Class,Consumer,United States,Freeport,Illinois,61032,Central,Furniture,Furnishings,FUR-FU-10001424,10,10,3,0.0985,2023,11,16,9.015,27.045,30,-2.9549999999999983,2.6639325000000005
4258,2023-05-16,Standard Class,Corporate,United States,Medford,Oregon,97504,West,Office Supplies,Binders,OFF-BI-10000962,10,10,2,0.0788,2023,5,16,9.212,18.424,20,-1.5760000000000005,1.4518111999999999
4259,2023-10-16,First Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10002880,170,200,2,0.0394,2023,10,16,192.12,384.24,340,44.24000000000001,15.139056
4260,2022-12-24,Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10004386,40,50,2,0.0788,2022,12,24,46.06,92.12,80,12.120000000000005,7.259056
4261,2022-03-10,Second Class,Corporate,United States,Fairfield,Connecticut,6824,East,Office Supplies,Labels,OFF-LA-10001045,10,10,5,0.0788,2022,3,10,9.212,46.06,50,-3.9399999999999977,3.629528
4262,2023-10-12,Standard Class,Consumer,United States,Moorhead,Minnesota,56560,Central,Technology,Accessories,TEC-AC-10002006,50,60,4,0.0394,2023,10,12,57.636,230.544,200,30.54400000000001,9.0834336
4263,2023-08-08,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,OFF-AP-10001242,70,80,1,0.0788,2023,8,8,73.696,73.696,70,3.695999999999998,5.807244799999999
4264,2023-04-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10000216,10,10,3,0.0788,2023,4,14,9.212,27.636,30,-2.3640000000000008,2.1777168
4265,2023-12-29,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Tables,FUR-TA-10002774,720,860,8,0.0591,2023,12,29,809.174,6473.392,5760,713.3919999999998,382.5774672
4266,2023-06-28,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10004364,0,0,3,0.0591,2023,6,28,0.0,0.0,0,0.0,0.0
4267,2023-07-05,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Bookcases,FUR-BO-10000780,830,960,7,0.0788,2023,7,5,884.352,6190.464,5810,380.46399999999994,487.8085632
4268,2022-02-02,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10001989,10,10,3,0.0394,2022,2,2,9.606,28.817999999999998,30,-1.1820000000000022,1.1354292
4269,2023-12-13,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Technology,Accessories,TEC-AC-10004001,150,170,5,0.0788,2023,12,13,156.604,783.0200000000001,750,33.020000000000095,61.701976
4270,2022-08-09,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Tables,FUR-TA-10000688,700,870,4,0.0394,2022,8,9,835.722,3342.888,2800,542.8879999999999,131.7097872
4271,2023-01-28,Standard Class,Corporate,United States,Jackson,Tennessee,38301,South,Furniture,Furnishings,FUR-FU-10003930,570,690,11,0.0591,2023,1,28,649.221,7141.4310000000005,6270,871.4310000000005,422.05857210000005
4272,2023-03-22,Second Class,Corporate,United States,Baltimore,Maryland,21215,East,Furniture,Furnishings,FUR-FU-10000965,170,210,4,0.0985,2023,3,22,189.315,757.26,680,77.25999999999999,74.59011
4273,2022-06-09,Same Day,Consumer,United States,Murray,Utah,84107,West,Technology,Phones,TEC-PH-10004071,60,70,9,0.0788,2022,6,9,64.484,580.356,540,40.355999999999995,45.7320528
4274,2022-11-21,Same Day,Consumer,United States,Murray,Utah,84107,West,Office Supplies,Art,OFF-AR-10001044,20,30,1,0.0788,2022,11,21,27.636,27.636,20,7.635999999999999,2.1777168
4275,2023-08-17,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004140,0,0,1,0.0591,2023,8,17,0.0,0.0,0,0.0,0.0
4276,2023-10-05,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10002684,40,50,2,0.0985,2023,10,5,45.074999999999996,90.14999999999999,80,10.149999999999991,8.879775
4277,2023-08-18,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10000046,270,320,2,0.0591,2023,8,18,301.08799999999997,602.1759999999999,540,62.17599999999993,35.5886016
4278,2023-01-03,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Technology,Machines,TEC-MA-10001047,7640,9100,7,0.0591,2023,1,3,8562.19,59935.33,53480,6455.330000000002,3542.178003
4279,2022-01-01,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Furniture,Furnishings,FUR-FU-10000550,10,10,2,0.0591,2022,1,1,9.408999999999999,18.817999999999998,20,-1.1820000000000022,1.1121438
4280,2022-12-30,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Office Supplies,Binders,OFF-BI-10002432,20,30,5,0.0788,2022,12,30,27.636,138.18,100,38.18000000000001,10.888584
4281,2023-10-13,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10004470,10,10,2,0.0394,2023,10,13,9.606,19.212,20,-0.7880000000000003,0.7569528
4282,2022-04-05,Standard Class,Home Office,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10001797,70,70,2,0.0591,2022,4,5,65.863,131.726,140,-8.274000000000001,7.7850066
4283,2022-11-30,First Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Labels,OFF-LA-10003720,0,0,1,0.0788,2022,11,30,0.0,0.0,0,0.0,0.0
4284,2022-11-12,First Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Binders,OFF-BI-10004600,960,1100,3,0.0985,2022,11,12,991.65,2974.95,2880,94.94999999999982,293.032575
4285,2022-02-24,Second Class,Corporate,United States,Port Arthur,Texas,77642,Central,Furniture,Bookcases,FUR-BO-10003965,240,250,2,0.0788,2022,2,24,230.3,460.6,480,-19.399999999999977,36.29528
4286,2023-01-01,Second Class,Corporate,United States,Port Arthur,Texas,77642,Central,Office Supplies,Labels,OFF-LA-10000240,10,10,2,0.0788,2023,1,1,9.212,18.424,20,-1.5760000000000005,1.4518111999999999
4287,2023-05-13,Second Class,Corporate,United States,Port Arthur,Texas,77642,Central,Technology,Copiers,TEC-CO-10001571,390,440,1,0.0985,2023,5,13,396.65999999999997,396.65999999999997,390,6.659999999999968,39.07101
4288,2022-01-15,Standard Class,Home Office,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,OFF-ST-10000736,50,60,1,0.0591,2022,1,15,56.454,56.454,50,6.454000000000001,3.3364314
4289,2023-10-18,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10002082,30,30,5,0.0591,2023,10,18,28.227,141.135,150,-8.865000000000009,8.3410785
4290,2023-12-24,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10002250,10,10,3,0.0788,2023,12,24,9.212,27.636,30,-2.3640000000000008,2.1777168
4291,2022-01-20,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10000122,10,10,2,0.0591,2022,1,20,9.408999999999999,18.817999999999998,20,-1.1820000000000022,1.1121438
4292,2022-08-06,Second Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10003748,800,900,9,0.0591,2022,8,6,846.81,7621.289999999999,7200,421.28999999999905,450.4182389999999
4293,2023-05-18,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,OFF-AP-10001394,170,190,1,0.0591,2023,5,18,178.771,178.771,170,8.770999999999987,10.565366099999999
4294,2023-02-12,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10004896,50,50,3,0.0591,2023,2,12,47.044999999999995,141.135,150,-8.865000000000009,8.3410785
4295,2023-02-17,Standard Class,Corporate,United States,Redmond,Oregon,97756,West,Furniture,Tables,FUR-TA-10002607,170,180,5,0.0788,2023,2,17,165.816,829.08,850,-20.91999999999996,65.331504
4296,2022-09-24,Standard Class,Consumer,United States,Citrus Heights,California,95610,West,Furniture,Furnishings,FUR-FU-10001215,110,130,3,0.0985,2022,9,24,117.195,351.585,330,21.58499999999998,34.6311225
4297,2022-07-19,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10000419,50,50,4,0.0591,2022,7,19,47.044999999999995,188.17999999999998,200,-11.820000000000022,11.121438
4298,2022-09-22,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Technology,Phones,TEC-PH-10001459,3630,4370,13,0.0985,2022,9,22,3939.555,51214.215,47190,4024.2149999999965,5044.6001774999995
4299,2023-10-11,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10000241,40,50,2,0.0591,2023,10,11,47.044999999999995,94.08999999999999,80,14.08999999999999,5.560719
4300,2023-05-02,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Appliances,OFF-AP-10003040,140,160,6,0.0788,2023,5,2,147.392,884.352,840,44.351999999999975,69.6869376
4301,2023-04-02,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Furniture,Furnishings,FUR-FU-10001852,0,0,2,0.0788,2023,4,2,0.0,0.0,0,0.0,0.0
4302,2023-08-29,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10000141,10,10,5,0.0394,2023,8,29,9.606,48.03,50,-1.9699999999999989,1.892382
4303,2023-08-02,Second Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Art,OFF-AR-10002804,0,0,1,0.0591,2023,8,2,0.0,0.0,0,0.0,0.0
4304,2023-07-22,Same Day,Consumer,United States,The Colony,Texas,75056,Central,Office Supplies,Envelopes,OFF-EN-10003862,50,60,7,0.0591,2023,7,22,56.454,395.178,350,45.178,23.3550198
4305,2023-04-14,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10000448,60,60,4,0.0788,2023,4,14,55.272,221.088,240,-18.912000000000006,17.4217344
4306,2022-05-08,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10000526,320,380,5,0.0591,2022,5,8,357.542,1787.7099999999998,1600,187.7099999999998,105.65366099999999
4307,2022-06-01,Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10002764,10,10,3,0.0985,2022,6,1,9.015,27.045,30,-2.9549999999999983,2.6639325000000005
